software,algorithm,pop_size,max_evals,fitness,fold,llm_model,reference_fitness_train,best_patch_fitness_train,change_perc_train,reference_fitness_validate,patch_fitness_validate,change_perc_validate,patch_length,search_time_minutes,Vt,Vc,llm_patches_requested,llm_malformed_patches,llm_missing_patches,llm_malformed_ratio,llm_missing_ratio,train_log,validate_log
minisat_hack,LLMAlgorithm,50.0,250,Perf<Cycles>,3,qwen2.5-coder:7b,38402144430.0,30371917432.0,-20.911,11734028510.0,11687772863.0,-0.394,1,44.929566666666666,0.416,0.496,196.0,31.0,0.0,0.158,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782126718_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215352_FOLD3-val_1782126718_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,250,Perf<Cycles>,4,qwen2.5-coder:7b,49609309950.0,10368971464.0,-79.099,287349056.0,44982960.0,-84.346,3,47.34078333333333,0.408,0.5,196.0,24.0,41.0,0.122,0.209,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782126764_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215359_FOLD4-val_1782126764_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,500,Perf<Cycles>,5,qwen2.5-coder:7b,13480844827.0,936439673.0,-93.054,36385982287.0,458613712.0,-98.74,2,367.7871333333333,0.438,0.558,441.0,179.0,78.0,0.406,0.177,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782137045_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215379_FOLD5-val_1782137045_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,500,Perf<Cycles>,1,qwen2.5-coder:7b,49940959350.0,11315905276.0,-77.341,292259751.0,292162474.0,-0.033,3,96.1664,0.42,0.52,441.0,62.0,69.0,0.141,0.156,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782133637_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215336_FOLD1-val_1782133637_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,500,Perf<Cycles>,3,qwen2.5-coder:7b,38545720181.0,1050430046.0,-97.275,11726031705.0,320498521.0,-97.267,2,90.53951666666669,0.398,0.518,441.0,94.0,39.0,0.213,0.088,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782136006_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215356_FOLD3-val_1782136006_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,500,Perf<Cycles>,2,qwen2.5-coder:7b,48685681421.0,1194863052.0,-97.546,1247795216.0,197131664.0,-84.202,2,96.06526666666667,0.368,0.506,441.0,117.0,41.0,0.265,0.093,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782134635_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215342_FOLD2-val_1782134635_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,500,Perf<Cycles>,4,qwen2.5-coder:7b,49935551379.0,1108439911.0,-97.78,286443591.0,38440377.0,-86.58,4,103.9025,0.386,0.49,441.0,75.0,23.0,0.17,0.052,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782136884_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215360_FOLD4-val_1782136884_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,750,Perf<Cycles>,1,qwen2.5-coder:7b,49424622824.0,994472087.0,-97.988,291680557.0,365524849.0,25.317,3,693.73905,0.392,0.532,686.0,87.0,126.0,0.127,0.184,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782148640_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215338_FOLD1-val_1782148640_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,750,Perf<Cycles>,5,qwen2.5-coder:7b,13569323834.0,938433089.0,-93.084,36384174595.0,461802026.0,-98.731,1,148.1756,0.444,0.585,686.0,189.0,78.0,0.276,0.114,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782150871_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215382_FOLD5-val_1782150871_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,750,Perf<Cycles>,3,qwen2.5-coder:7b,37722668197.0,1091984254.0,-97.105,11852853470.0,310060748.0,-97.384,1,154.32941666666665,0.467,0.6,686.0,88.0,76.0,0.128,0.111,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782149917_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215355_FOLD3-val_1782149917_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,750,Perf<Cycles>,4,qwen2.5-coder:7b,49500387389.0,1166476314.0,-97.644,287413597.0,38400841.0,-86.639,3,146.14,0.405,0.556,686.0,115.0,41.0,0.168,0.06,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782150702_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215367_FOLD4-val_1782150702_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,750,Perf<Cycles>,2,qwen2.5-coder:7b,48853989285.0,1195372042.0,-97.553,1248531707.0,197161969.0,-84.208,2,202.36686666666668,0.513,0.649,686.0,126.0,2.0,0.184,0.003,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782149572_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215343_FOLD2-val_1782149572_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,1000,Perf<Cycles>,5,qwen2.5-coder:7b,13587872912.0,854041571.0,-93.715,36890792255.0,474058365.0,-98.715,4,198.8034,0.383,0.494,931.0,151.0,81.0,0.162,0.087,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782180934_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215383_FOLD5-val_1782180934_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,1000,Perf<Cycles>,1,qwen2.5-coder:7b,49689919124.0,1100342778.0,-97.786,292204080.0,290131589.0,-0.709,2,338.26703333333336,0.352,0.484,931.0,341.0,35.0,0.366,0.038,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782174918_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215334_FOLD1-val_1782174918_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,1000,Perf<Cycles>,2,qwen2.5-coder:7b,48494063049.0,1195156037.0,-97.535,1255966817.0,197441965.0,-84.28,2,274.71725,0.374,0.499,931.0,125.0,83.0,0.134,0.089,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782176283_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215345_FOLD2-val_1782176283_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,1000,Perf<Cycles>,3,qwen2.5-coder:7b,38155601970.0,936822891.0,-97.545,11726302659.0,284821853.0,-97.571,3,229.06743333333333,0.392,0.537,931.0,173.0,30.0,0.186,0.032,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782177284_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215358_FOLD3-val_1782177284_LLMAlgorithm_qwen2.5-coder:7b.log
minisat_hack,LLMAlgorithm,50.0,1000,Perf<Cycles>,4,qwen2.5-coder:7b,49670370969.0,1242541258.0,-97.506,288756664.0,44917792.0,-84.444,0,,0.422,0.558,392.0,178.0,39.0,0.454,0.099,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782180319_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1784547784_FOLD4-val_1782180319_LLMAlgorithm_qwen2.5-coder:7b.log
sat4j,GeneticProgrammingUniformConcat,50.0,100,Perf<Cycles>,3,,67765696769.0,62360523310.0,-7.976,19938145929.0,26151490618.0,31.163,2,12.510983333333334,0.37,0.41,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781202886_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521410_FOLD3-val_1781202886_GeneticProgrammingUniformConcat.log
sat4j,GeneticProgrammingUniformConcat,50.0,100,Perf<Cycles>,2,,80028700660.0,76533602895.0,-4.367,8663679821.0,8118479901.0,-6.293,1,13.569733333333334,0.36,0.4,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781202887_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521411_FOLD2-val_1781202887_GeneticProgrammingUniformConcat.log
sat4j,GeneticProgrammingUniformConcat,50.0,100,Perf<Cycles>,1,,79820198055.0,76189008157.0,-4.549,8176255384.0,8192223585.0,0.195,1,14.7157,0.47,0.49,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781202888_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521413_FOLD1-val_1781202888_GeneticProgrammingUniformConcat.log
weka,GeneticProgrammingUniformConcat,50.0,100,Perf<Cycles>,1,,99016207528.0,95734148981.0,-3.315,30556412983.0,30704398289.0,0.484,2,15.923783333333336,0.46,0.46,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781202888_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522162_FOLD1-val_1781202888_GeneticProgrammingUniformConcat.log
weka,GeneticProgrammingUniformConcat,50.0,100,Perf<Cycles>,3,,96749335880.0,94386171869.0,-2.443,32072278119.0,32519920185.0,1.396,1,17.686116666666667,0.46,0.48,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781202886_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522160_FOLD3-val_1781202886_GeneticProgrammingUniformConcat.log
weka,GeneticProgrammingUniformConcat,50.0,100,Perf<Cycles>,2,,104518580543.0,102923184673.0,-1.526,22946894490.0,23334410677.0,1.689,1,18.7901,0.51,0.52,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781202890_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522191_FOLD2-val_1781202890_GeneticProgrammingUniformConcat.log
weka,GeneticProgrammingUniformConcat,50.0,100,Perf<Cycles>,4,,112198865024.0,110197191337.0,-1.784,15711099629.0,15865929872.0,0.985,1,20.033566666666665,0.49,0.5,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781202889_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522161_FOLD4-val_1781202889_GeneticProgrammingUniformConcat.log
weka,GeneticProgrammingUniformConcat,50.0,100,Perf<Cycles>,5,,105229939642.0,103534758269.0,-1.611,22510748151.0,22792529662.0,1.252,1,20.984616666666668,0.51,0.53,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781202887_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522163_FOLD5-val_1781202887_GeneticProgrammingUniformConcat.log
weka,UMDAAlgorithm,50.0,100,Perf<Cycles>,1,,97032681877.0,95932333161.0,-1.134,31170334044.0,30955721978.0,-0.689,1,16.647133333333333,0.4,0.4,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781203877_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781682015_FOLD1-val_1781203877_UMDAAlgorithm_None.log
weka,UMDAAlgorithm,50.0,100,Perf<Cycles>,3,,95079059001.0,94330576670.0,-0.787,32236876251.0,31894343680.0,-1.063,1,15.988416666666666,0.37,0.39,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781204064_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781682120_FOLD3-val_1781204064_UMDAAlgorithm_None.log
weka,UMDAAlgorithm,50.0,100,Perf<Cycles>,2,,104286452801.0,103065870467.0,-1.17,23407540710.0,23948300477.0,2.31,2,18.453366666666668,0.41,0.43,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781203960_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781682073_FOLD2-val_1781203960_UMDAAlgorithm_None.log
sat4j,UMDAAlgorithm,50.0,100,Perf<Cycles>,1,,77806380183.0,76188843554.0,-2.079,8205093014.0,8102392008.0,-1.252,1,17.66208333333333,0.38,0.41,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781204274_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521473_FOLD1-val_1781204274_UMDAAlgorithm_None.log
sat4j,UMDAAlgorithm,50.0,100,Perf<Cycles>,2,,78343452449.0,76147025086.0,-2.804,8511485021.0,7960888769.0,-6.469,1,16.153200000000002,0.3,0.35,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781204442_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521472_FOLD2-val_1781204442_UMDAAlgorithm_None.log
weka,UMDAAlgorithm,50.0,100,Perf<Cycles>,4,,111216695502.0,110529911900.0,-0.618,15887122914.0,15656272892.0,-1.453,2,20.87088333333333,0.44,0.44,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781204140_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781682178_FOLD4-val_1781204140_UMDAAlgorithm_None.log
weka,UMDAAlgorithm,50.0,100,Perf<Cycles>,5,,105604016136.0,103138691072.0,-2.334,22438544715.0,23193335384.0,3.364,2,20.419533333333334,0.44,0.44,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781204222_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781682215_FOLD5-val_1781204222_UMDAAlgorithm_None.log
sat4j,UMDAAlgorithm,50.0,100,Perf<Cycles>,3,,66088702696.0,62735018606.0,-5.075,19705913337.0,20770610328.0,5.403,2,13.721983333333332,0.33,0.37,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781204992_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521471_FOLD3-val_1781204992_UMDAAlgorithm_None.log
sat4j,UMDAAlgorithm,50.0,100,Perf<Cycles>,5,,42736622785.0,42153133189.0,-1.365,43760173359.0,41863719655.0,-4.334,1,14.233916666666666,0.36,0.42,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781205191_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521501_FOLD5-val_1781205191_UMDAAlgorithm_None.log
sat4j,GeneticProgrammingUniformConcat,50.0,100,Perf<Cycles>,4,,83423038457.0,78331340074.0,-6.103,5732174946.0,5847982566.0,2.02,1,39.5921,0.43,0.46,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781202906_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521440_FOLD4-val_1781202906_GeneticProgrammingUniformConcat.log
sat4j,UMDAAlgorithm,50.0,100,Perf<Cycles>,4,,84168904539.0,79000869496.0,-6.14,5756540538.0,5812004014.0,0.963,1,19.94215,0.41,0.45,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781205139_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521500_FOLD4-val_1781205139_UMDAAlgorithm_None.log
sat4j,GeneticProgrammingUniformConcat,50.0,100,Perf<Cycles>,5,,45877906990.0,42405982819.0,-7.568,42306250109.0,41790618388.0,-1.219,1,42.48715,0.43,0.47,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781202907_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521470_FOLD5-val_1781202907_GeneticProgrammingUniformConcat.log
sat4j,FirstImprovement,,100,Perf<Cycles>,2,,79595476512.0,66192519458.0,-16.839,8149513585.0,8410095127.0,3.198,4,53.06135,0.28,0.34,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781202901_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521412_FOLD2-val_1781202901_FirstImprovement.log
sat4j,FirstImprovement,,100,Perf<Cycles>,5,,45596224596.0,42901081942.0,-5.911,41829499328.0,43237183299.0,3.365,3,54.43795,0.34,0.39,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781202905_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521441_FOLD5-val_1781202905_FirstImprovement.log
weka,RandomSearch,,100,Perf<Cycles>,2,,105477308828.0,104003887128.0,-1.397,23519833878.0,24014755247.0,2.104,1,18.106683333333333,0.26,0.28,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781206117_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522281_FOLD2-val_1781206117_RandomSearch.log
weka,RandomSearch,,100,Perf<Cycles>,1,,95906614786.0,95760550786.0,-0.152,30481643451.0,30831520351.0,1.148,1,21.257766666666665,0.33,0.33,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781206032_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522253_FOLD1-val_1781206032_RandomSearch.log
sat4j,FirstImprovement,,100,Perf<Cycles>,1,,81130298715.0,75984242110.0,-6.343,8032429048.0,8017406459.0,-0.187,2,60.3597,0.31,0.35,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781202904_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521414_FOLD1-val_1781202904_FirstImprovement.log
sat4j,FirstImprovement,,100,Perf<Cycles>,3,,67251516984.0,65467409902.0,-2.653,20159353968.0,20538042974.0,1.878,5,61.02195,0.36,0.4,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781202902_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521415_FOLD3-val_1781202902_FirstImprovement.log
sat4j,FirstImprovement,,100,Perf<Cycles>,4,,76755175398.0,76745279637.0,-0.013,5768576503.0,5670621234.0,-1.698,1,19.26175,0.29,0.33,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781559990_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781622018_FOLD4-val_1781559990_FirstImprovement.log
weka,RandomSearch,,100,Perf<Cycles>,4,,112643815831.0,110903646613.0,-1.545,15815867131.0,15713718752.0,-0.646,1,22.049,0.29,0.3,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781206445_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522282_FOLD4-val_1781206445_RandomSearch.log
sat4j,RandomSearch,,100,Perf<Cycles>,5,,44085125603.0,42240537258.0,-4.184,43019557943.0,39924156566.0,-7.195,1,18.745816666666663,0.3,0.36,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781207423_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521560_FOLD5-val_1781207423_RandomSearch.log
sat4j,RandomSearch,,100,Perf<Cycles>,4,,80876005044.0,78910211640.0,-2.431,5770706938.0,5743045414.0,-0.479,1,22.77638333333333,0.28,0.34,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781207328_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521531_FOLD4-val_1781207328_RandomSearch.log
sat4j,GeneticProgrammingUniformConcat,50.0,250,Perf<Cycles>,3,,67901506261.0,62582197823.0,-7.834,19726167923.0,19671015173.0,-0.28,2,31.313366666666663,0.628,0.656,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781208859_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521562_FOLD3-val_1781208859_GeneticProgrammingUniformConcat.log
sat4j,GeneticProgrammingUniformConcat,50.0,250,Perf<Cycles>,5,,44489922068.0,42367305069.0,-4.771,42170577649.0,43632470807.0,3.467,3,32.37598333333333,0.672,0.708,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781209226_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521591_FOLD5-val_1781209226_GeneticProgrammingUniformConcat.log
weka,GeneticProgrammingUniformConcat,50.0,250,Perf<Cycles>,5,,104638288854.0,103049859041.0,-1.518,22680861546.0,23358218027.0,2.986,3,45.34083333333333,0.724,0.732,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781208621_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522311_FOLD5-val_1781208621_GeneticProgrammingUniformConcat.log
sat4j,GeneticProgrammingUniformConcat,50.0,250,Perf<Cycles>,1,,80829239498.0,74935856994.0,-7.291,8129248998.0,8028242679.0,-1.243,3,44.134083333333336,0.676,0.688,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781208804_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521561_FOLD1-val_1781208804_GeneticProgrammingUniformConcat.log
sat4j,RandomSearch,,100,Perf<Cycles>,2,,79968235791.0,77450244832.0,-3.149,8039816266.0,7985716680.0,-0.673,1,54.26236666666667,0.18,0.24,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781207263_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521530_FOLD2-val_1781207263_RandomSearch.log
weka,GeneticProgrammingUniformConcat,50.0,250,Perf<Cycles>,4,,110914106149.0,110593280125.0,-0.289,15970866845.0,15434258269.0,-3.36,1,52.70656666666666,0.684,0.692,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781208611_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522312_FOLD4-val_1781208611_GeneticProgrammingUniformConcat.log
sat4j,RandomSearch,,100,Perf<Cycles>,3,,67213230021.0,63378722966.0,-5.705,21454904133.0,27807972949.0,29.611,1,63.53616666666667,0.22,0.29,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781207290_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521532_FOLD3-val_1781207290_RandomSearch.log
sat4j,RandomSearch,,100,Perf<Cycles>,1,,78603396802.0,78295320407.0,-0.392,8233638409.0,8129817899.0,-1.261,1,66.74886666666666,0.25,0.31,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781207171_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521502_FOLD1-val_1781207171_RandomSearch.log
weka,FirstImprovement,,100,Perf<Cycles>,3,,96755384925.0,96243909140.0,-0.529,32018009224.0,31745348630.0,-0.852,2,139.04465,0.28,0.31,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781202902_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522192_FOLD3-val_1781202902_FirstImprovement.log
weka,FirstImprovement,,100,Perf<Cycles>,4,,114596704834.0,113333518606.0,-1.102,16177746750.0,15591181105.0,-3.626,3,161.01176666666666,0.41,0.45,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781202903_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522220_FOLD4-val_1781202903_FirstImprovement.log
weka,FirstImprovement,,100,Perf<Cycles>,2,,101117542732.0,99480513039.0,-1.619,23644656524.0,22495951557.0,-4.858,4,20.463,0.4,0.42,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781559991_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781621932_FOLD2-val_1781559991_FirstImprovement.log
weka,FirstImprovement,,250,Perf<Cycles>,3,,95988326958.0,94224838811.0,-1.837,32103998319.0,31832604706.0,-0.845,3,45.045233333333336,0.296,0.304,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781211559_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522371_FOLD3-val_1781211559_FirstImprovement.log
weka,FirstImprovement,,250,Perf<Cycles>,1,,95867770543.0,94771240694.0,-1.144,30762284235.0,31177485697.0,1.35,2,53.25631666666666,0.344,0.348,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781211241_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522340_FOLD1-val_1781211241_FirstImprovement.log
weka,FirstImprovement,,250,Perf<Cycles>,5,,104608748271.0,103584303531.0,-0.979,23264024449.0,23108526177.0,-0.668,3,47.81986666666667,0.488,0.496,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781211607_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522373_FOLD5-val_1781211607_FirstImprovement.log
weka,FirstImprovement,,250,Perf<Cycles>,2,,105355329282.0,102451031828.0,-2.757,22982416893.0,22957394539.0,-0.109,3,53.74953333333334,0.364,0.372,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781211464_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1781522341_FOLD2-val_1781211464_FirstImprovement.log
sat4j,FirstImprovement,,250,Perf<Cycles>,1,,79224049308.0,75793764214.0,-4.33,8130194283.0,8067457354.0,-0.772,2,51.2359,0.304,0.344,,,,,,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781211905_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1781521592_FOLD1-val_1781211905_FirstImprovement.log
